Date,Close
3/7/2018,49.87
4/9/2018,49.74
4/12/2018,49.55
4/25/2018,49.24
4/26/2018,49.38
5/29/2018,50.1
6/1/2018,50.07
6/11/2018,49.82
7/20/2018,50.01
7/26/2018,49.65
8/7/2018,49.39
8/9/2018,49.48
8/29/2018,49.61
10/12/2018,48.82
12/4/2018,49.63
12/5/2018,49.72
12/6/2018,49.95
12/7/2018,49.85
12/10/2018,50.03
12/13/2018,49.75
12/19/2018,50.33
12/20/2018,50.32
1/8/2019,50.12
1/9/2019,49.92
1/11/2019,50.06
1/14/2019,50.04
1/21/2019,49.81
1/22/2019,50.05
1/24/2019,50.12
1/25/2019,50.02
1/30/2019,50.19
1/31/2019,50.41
2/1/2019,50.25
2/6/2019,50.39
2/7/2019,50.5
2/8/2019,50.5
2/13/2019,50.38
2/15/2019,50.56
2/21/2019,50.52
2/25/2019,50.68
2/26/2019,50.78
2/27/2019,50.65
2/28/2019,50.54
3/1/2019,50.58
3/4/2019,50.69
3/6/2019,50.94
3/7/2019,51.14
3/8/2019,51.1
3/11/2019,51.14
3/12/2019,51.29
3/13/2019,51.25
3/18/2019,51.39
3/19/2019,51.42
3/21/2019,51.57
3/22/2019,51.9
3/25/2019,52.06
3/26/2019,52.01
3/27/2019,51.79
3/28/2019,51.71
3/29/2019,51.51
4/3/2019,51.31
4/4/2019,51.35
4/5/2019,51.37
4/8/2019,51.27
4/10/2019,51.33
4/11/2019,51.25
4/15/2019,51.04
4/16/2019,51
4/17/2019,50.9
4/18/2019,51.11
4/23/2019,51.1
4/24/2019,51.44
4/25/2019,51.4
4/26/2019,51.46
4/29/2019,51.41
4/30/2019,51.38
5/1/2019,51.49
5/3/2019,51.22
5/6/2019,51.3
5/7/2019,51.5
5/8/2019,51.44
5/9/2019,51.56
5/10/2019,51.39
5/13/2019,51.63
5/14/2019,51.55
5/15/2019,51.72
5/16/2019,51.65
5/17/2019,51.69
5/21/2019,51.44
5/22/2019,51.53
5/23/2019,51.82
5/24/2019,51.83
5/28/2019,52.09
5/29/2019,52.14
5/30/2019,52.11
5/31/2019,52.33
6/4/2019,52.47
6/5/2019,52.61
6/6/2019,52.6
6/10/2019,52.38
6/11/2019,52.31
6/14/2019,52.66
6/17/2019,52.71
6/19/2019,52.74
6/20/2019,52.92
6/24/2019,52.79
6/26/2019,52.41
6/27/2019,52.42
6/28/2019,52.49
7/2/2019,52.44
7/3/2019,52.56
7/4/2019,52.52
7/5/2019,52.1
7/8/2019,52.12
7/10/2019,52.08
7/11/2019,51.94
7/15/2019,52.06
7/16/2019,51.99
7/17/2019,52.27
7/18/2019,52.31
7/19/2019,52.37
7/22/2019,52.47
7/23/2019,52.43
7/25/2019,52.55
7/29/2019,52.51
7/31/2019,52.39
8/1/2019,52.6
8/2/2019,52.88
8/6/2019,53.42
8/8/2019,53.36
8/9/2019,53.34
8/12/2019,53.58
8/13/2019,53.46
8/14/2019,53.79
8/15/2019,53.98
8/16/2019,53.83
8/19/2019,53.62
8/21/2019,53.54
8/22/2019,53.19
8/23/2019,53.55
8/26/2019,53.46
8/27/2019,53.74
8/28/2019,53.89
8/30/2019,53.65
9/3/2019,53.74
9/4/2019,53.77
9/5/2019,53.31
9/6/2019,53.23
9/9/2019,53.05
9/10/2019,52.75
9/11/2019,52.72
9/12/2019,52.47
9/13/2019,52.35
9/16/2019,52.5
9/17/2019,52.66
9/18/2019,52.83
9/19/2019,52.87
9/20/2019,52.9
9/23/2019,53.12
9/24/2019,53.13
9/25/2019,53
9/26/2019,52.72
9/27/2019,52.75
9/30/2019,52.67
10/1/2019,52.88
10/2/2019,53
10/3/2019,53.18
10/4/2019,53.27
10/7/2019,53.11
10/8/2019,53.13
10/9/2019,52.99
10/10/2019,52.67
10/11/2019,52.22
10/15/2019,52.17
10/16/2019,52.18
10/17/2019,52.17
10/21/2019,52.14
10/22/2019,52.31
10/25/2019,52.33
10/28/2019,51.89
10/29/2019,51.95
10/30/2019,52.28
10/31/2019,52.68
11/1/2019,52.5
11/4/2019,52.22
11/5/2019,51.97
11/6/2019,52.26
11/7/2019,52.04
11/8/2019,52.15
11/11/2019,52.15
11/12/2019,52.09
11/13/2019,52.31
11/14/2019,52.57
11/15/2019,52.6
11/20/2019,52.92
11/21/2019,52.74
11/22/2019,52.78
11/25/2019,52.77
11/26/2019,52.92
11/27/2019,52.86
11/29/2019,52.88
12/4/2019,52.59
12/5/2019,52.33
12/6/2019,52.4
12/9/2019,52.29
12/10/2019,52.25
12/12/2019,52.12
12/13/2019,52.37
12/16/2019,52.27
12/18/2019,52.12
12/19/2019,52.3
12/20/2019,52.47
12/23/2019,52.46
12/27/2019,52.2
12/31/2019,51.8
1/3/2020,52.38
1/6/2020,52.21
1/7/2020,52.19
1/8/2020,52
1/9/2020,52.08
1/10/2020,52.06
1/14/2020,52.17
1/15/2020,52.23
1/16/2020,52.25
1/17/2020,52.24
1/20/2020,52.25
1/21/2020,52.46
1/22/2020,52.69
1/23/2020,52.82
1/24/2020,53.02
1/27/2020,53.27
1/28/2020,53.1
1/29/2020,53.23
1/30/2020,53.34
1/31/2020,53.34
2/3/2020,53.43
2/4/2020,53.21
2/5/2020,53.07
2/6/2020,53.14
2/7/2020,53.39
2/10/2020,53.5
2/11/2020,53.32
2/12/2020,53.06
2/13/2020,53.17
2/14/2020,53.3
2/18/2020,53.38
2/19/2020,53.33
2/20/2020,53.53
2/21/2020,53.73
2/24/2020,53.99
2/25/2020,53.88
2/26/2020,53.78
2/27/2020,53.81
2/28/2020,53.86
3/2/2020,54
3/3/2020,54.49
3/4/2020,54.53
3/5/2020,54.75
3/6/2020,55.6
3/9/2020,56.44
3/10/2020,55.77
3/11/2020,55.64
3/12/2020,54.65
3/13/2020,53.98
3/16/2020,54.06
3/17/2020,53.4
3/18/2020,52.53
3/19/2020,53.05
3/20/2020,53.25
3/23/2020,53.6
3/24/2020,53.29
3/25/2020,53.16
3/26/2020,53.08
3/27/2020,53.19
3/30/2020,53.28
3/31/2020,53.18
4/1/2020,53.58
4/2/2020,53.41
4/6/2020,53.32
4/7/2020,52.95
4/9/2020,53.23
4/13/2020,53.55
4/15/2020,54.39
4/16/2020,54.71
4/17/2020,54.59
4/20/2020,54.56
4/21/2020,54.75
4/22/2020,54.53
4/23/2020,54.65
4/24/2020,54.69
4/27/2020,54.63
4/28/2020,54.73
4/29/2020,54.87
4/30/2020,54.97
5/1/2020,55.14
5/4/2020,55.15
5/5/2020,55.1
5/6/2020,54.93
5/7/2020,55.04
5/8/2020,54.99
5/11/2020,54.79
5/13/2020,54.92
5/14/2020,55.05
5/15/2020,55.05
5/19/2020,54.87
5/20/2020,55
5/21/2020,55.1
5/22/2020,55.25
5/26/2020,55.12
5/28/2020,55.05
5/29/2020,55.17
6/1/2020,55.04
6/3/2020,54.94
6/4/2020,54.72
6/5/2020,54.53
6/8/2020,54.76
6/9/2020,55
6/11/2020,55.44
6/12/2020,55.47
6/15/2020,55.62
6/16/2020,55.51
6/17/2020,55.62
6/19/2020,55.72
6/22/2020,55.84
6/23/2020,55.75
6/24/2020,55.61
6/25/2020,55.7
6/29/2020,55.48
6/30/2020,55.6
7/2/2020,55.58
7/3/2020,55.6
7/6/2020,55.59
7/7/2020,55.55
7/8/2020,55.55
7/9/2020,55.52
7/10/2020,55.53
7/13/2020,55.41
7/14/2020,55.63
7/15/2020,55.66
7/17/2020,55.83
7/20/2020,55.92
7/21/2020,55.91
7/22/2020,55.9
7/23/2020,55.84
7/24/2020,55.91
7/27/2020,55.89
7/28/2020,55.95
7/29/2020,55.99
7/31/2020,56.17
8/4/2020,56.25
8/5/2020,56.22
8/6/2020,56.3
8/10/2020,56.19
8/11/2020,55.75
8/12/2020,55.66
8/13/2020,55.36
8/14/2020,55.46
8/17/2020,55.57
8/18/2020,55.67
8/19/2020,55.6
8/20/2020,55.66
8/21/2020,55.7
8/24/2020,55.68
8/25/2020,55.49
8/27/2020,55.24
8/28/2020,55.29
8/31/2020,55.33
9/1/2020,55.61
9/2/2020,55.85
9/3/2020,55.9
9/4/2020,55.63
9/8/2020,55.73
9/9/2020,55.64
9/11/2020,55.86
9/14/2020,55.85
9/16/2020,55.85
9/17/2020,55.85
9/18/2020,55.83
9/23/2020,55.8
9/24/2020,55.78
9/28/2020,55.41
9/29/2020,55.43
9/30/2020,55.31
10/1/2020,55.3
10/2/2020,55.32
10/5/2020,55.16
10/6/2020,55.31
10/7/2020,55.15
10/8/2020,55.13
10/9/2020,55.11
10/13/2020,55.21
10/14/2020,55.26
10/15/2020,55.3
10/16/2020,55.28
10/19/2020,55.21
10/20/2020,55.08
10/21/2020,55.05
10/22/2020,54.98
10/23/2020,54.95
10/26/2020,55.04
10/27/2020,55.01
10/28/2020,55.15
10/29/2020,54.97
10/30/2020,54.83
11/2/2020,54.93
11/3/2020,54.78
11/4/2020,55.04
11/5/2020,55.07
11/6/2020,54.95
11/9/2020,54.57
11/10/2020,54.59
11/11/2020,54.61
11/13/2020,54.78
11/16/2020,54.7
11/17/2020,54.76
11/18/2020,54.81
11/19/2020,54.95
11/20/2020,55.1
11/23/2020,55.05
11/24/2020,54.97
11/26/2020,55.04
11/27/2020,55.06
11/30/2020,55.2
12/1/2020,54.97
12/2/2020,54.85
12/3/2020,54.87
12/4/2020,54.64
12/7/2020,54.73
12/8/2020,54.8
12/10/2020,54.8
12/11/2020,54.87
12/14/2020,54.9
12/15/2020,54.89
12/16/2020,54.89
12/17/2020,54.89
12/18/2020,54.96
12/21/2020,54.97
12/22/2020,55.05
12/23/2020,54.92
12/24/2020,55.03
12/29/2020,54.81
12/30/2020,54.88
1/4/2021,54.99
1/5/2021,54.79
1/6/2021,54.58
1/7/2021,54.43
1/8/2021,54.45
1/11/2021,54.29
1/12/2021,54.23
1/13/2021,54.3
1/14/2021,54.3
1/15/2021,54.41
1/18/2021,54.4
1/19/2021,54.42
1/20/2021,54.32
1/21/2021,54.22
1/22/2021,54.26
1/25/2021,54.42
1/26/2021,54.33
1/27/2021,54.34
1/28/2021,54.26
1/29/2021,54.3
2/1/2021,54.32
2/2/2021,54.24
2/3/2021,54.06
2/4/2021,53.95
2/5/2021,53.89
2/8/2021,53.8
2/9/2021,53.92
2/10/2021,53.86
2/11/2021,53.85
2/12/2021,53.71
2/16/2021,53.32
2/17/2021,53.39
2/18/2021,53.25
2/19/2021,52.99
2/22/2021,52.84
2/23/2021,52.65
2/24/2021,52.38
2/25/2021,52.34
2/26/2021,52.67
3/1/2021,52.77
3/2/2021,52.8
3/3/2021,52.71
3/4/2021,52.3
3/5/2021,52.3
3/8/2021,52.25
3/9/2021,52.45
3/10/2021,52.58
3/11/2021,52.54
3/12/2021,52
3/15/2021,51.85
