Date,Close
1/18/2019,72.95
1/22/2019,72.37
1/23/2019,72.37
1/24/2019,72.54
1/25/2019,73.48
1/28/2019,72.94
1/29/2019,73.12
1/30/2019,74.23
1/31/2019,73.19
2/1/2019,73.34
2/4/2019,73.75
2/5/2019,74.05
2/6/2019,73.65
2/7/2019,73.14
2/8/2019,73.06
2/11/2019,72.88
2/12/2019,73.91
2/13/2019,73.9
2/14/2019,73.35
2/15/2019,74.12
2/19/2019,74.35
2/20/2019,75.18
2/21/2019,74.49
2/22/2019,75.13
2/25/2019,75.27
2/26/2019,77.1
2/27/2019,78.27
2/28/2019,77.94
3/1/2019,77.58
3/4/2019,77.69
3/5/2019,77.67
3/6/2019,77.36
3/7/2019,76.9
3/8/2019,76.67
3/11/2019,76.78
3/12/2019,76.35
3/13/2019,76.83
3/14/2019,77.03
3/15/2019,77.63
3/18/2019,77.96
3/19/2019,77.82
3/20/2019,77.31
3/21/2019,76.52
3/22/2019,75.02
3/25/2019,75.31
3/26/2019,75.49
3/27/2019,75.26
3/28/2019,74.91
3/29/2019,74.82
4/1/2019,76.21
4/2/2019,76.52
4/3/2019,76.57
4/4/2019,76.58
4/5/2019,76.41
4/8/2019,76.77
4/9/2019,76.46
4/10/2019,76.57
4/11/2019,76.66
4/12/2019,77.45
4/15/2019,77.38
4/16/2019,77.81
4/17/2019,78.77
4/18/2019,78.84
4/22/2019,78.97
4/23/2019,78.68
4/24/2019,78.1
4/25/2019,78.12
4/26/2019,78.58
4/29/2019,79.14
4/30/2019,78.97
5/1/2019,78.62
5/2/2019,78.49
5/3/2019,79.08
5/6/2019,79.11
5/7/2019,78.36
5/8/2019,78.2
5/9/2019,77.66
5/10/2019,77.65
5/13/2019,76.31
5/14/2019,76.73
5/15/2019,77.08
5/16/2019,77.22
5/17/2019,76.8
5/20/2019,77.1
5/21/2019,77.99
5/22/2019,77.45
5/23/2019,75.57
5/24/2019,77.11
5/28/2019,76.04
5/29/2019,74.45
5/30/2019,73.52
5/31/2019,72.61
6/3/2019,73.13
6/4/2019,74.52
6/5/2019,74.3
6/6/2019,74.29
6/7/2019,74.47
6/10/2019,74.87
6/11/2019,74.9
6/12/2019,74.3
6/13/2019,74.36
6/14/2019,74.36
6/17/2019,74.22
6/18/2019,75.14
6/19/2019,75.46
6/20/2019,76.12
6/21/2019,75.54
6/24/2019,75.65
6/25/2019,75.14
6/26/2019,75.14
6/27/2019,75.07
6/28/2019,75.45
7/1/2019,75.71
7/2/2019,76.17
7/3/2019,76.61
7/5/2019,77.18
7/8/2019,76.76
7/9/2019,76.89
7/10/2019,76.53
7/11/2019,76.81
7/12/2019,76.7
7/15/2019,76.13
7/16/2019,76.01
7/17/2019,75.79
7/18/2019,76.02
7/19/2019,75.55
7/22/2019,75.28
7/23/2019,75.45
7/24/2019,75.89
7/25/2019,75.81
7/26/2019,75.91
7/29/2019,76.15
7/30/2019,75.75
7/31/2019,74.81
8/1/2019,73.68
8/2/2019,73.15
8/5/2019,71.87
8/6/2019,71.58
8/7/2019,71.57
8/8/2019,72.3
8/9/2019,72.26
8/12/2019,71.15
8/13/2019,71.6
8/14/2019,69.61
8/15/2019,69.28
8/16/2019,70.17
8/19/2019,70.53
8/20/2019,69.54
8/21/2019,70.04
8/22/2019,69.94
8/23/2019,69.24
8/26/2019,69.84
8/27/2019,66.9
8/28/2019,67.16
8/29/2019,68.6
8/30/2019,68.63
9/3/2019,67.78
9/4/2019,68.16
9/5/2019,69.29
9/6/2019,69.91
9/9/2019,70.87
9/10/2019,72.16
9/11/2019,72.35
9/12/2019,72.6
9/13/2019,72.69
9/16/2019,72.76
9/17/2019,72.93
9/18/2019,73.22
9/19/2019,73.36
9/20/2019,73.46
9/23/2019,73.08
9/24/2019,72.53
9/25/2019,73.2
9/26/2019,73.03
9/27/2019,73.64
9/30/2019,73.75
10/1/2019,73.25
10/2/2019,71.88
10/3/2019,71.59
10/4/2019,72
10/7/2019,72.15
10/8/2019,71.38
10/9/2019,71.79
10/10/2019,72.36
10/11/2019,73.44
10/14/2019,73.3
10/15/2019,73.35
10/16/2019,73.44
10/17/2019,73.65
10/18/2019,73.77
10/21/2019,74.47
10/22/2019,74.56
10/23/2019,74.68
10/24/2019,74.57
10/25/2019,75.12
10/28/2019,75.2
10/29/2019,75.09
10/30/2019,75.07
10/31/2019,73.99
11/1/2019,74.52
11/4/2019,75
11/5/2019,75.48
11/6/2019,75.44
11/7/2019,76.25
11/8/2019,76.08
11/11/2019,75.94
11/12/2019,75.96
11/13/2019,75.75
11/14/2019,76.12
11/15/2019,76.67
11/18/2019,76.73
11/19/2019,76.32
11/20/2019,76.29
11/21/2019,76.18
11/22/2019,76.04
11/25/2019,76.19
11/26/2019,76.38
11/27/2019,76.83
11/29/2019,76.95
12/2/2019,75.66
12/3/2019,74.32
12/4/2019,75.13
12/5/2019,75.6
12/6/2019,75.48
12/9/2019,75.39
12/10/2019,75.53
12/11/2019,75.81
12/12/2019,76.32
12/13/2019,76.93
12/16/2019,77.35
12/17/2019,77.5
12/18/2019,77.55
12/19/2019,77.5
12/20/2019,77.63
12/23/2019,77
12/24/2019,76.82
12/26/2019,76.87
12/27/2019,77.18
12/30/2019,77.11
12/31/2019,77.5
1/2/2020,77.64
1/3/2020,77.45
1/6/2020,77.52
1/7/2020,77.14
1/8/2020,77.59
1/9/2020,77.55
1/10/2020,77.62
1/13/2020,78.24
1/14/2020,78.61
1/15/2020,78.87
1/16/2020,79.28
1/17/2020,79.42
1/21/2020,79.77
1/22/2020,79.46
1/23/2020,79.36
1/24/2020,79.13
1/27/2020,78.35
1/28/2020,78.79
1/29/2020,78.37
1/30/2020,78.36
1/31/2020,76.22
2/3/2020,75.58
2/4/2020,76.27
2/5/2020,76.69
2/6/2020,77.05
2/7/2020,77.04
2/10/2020,76.72
2/11/2020,76.9
2/12/2020,77
2/13/2020,76.73
2/14/2020,76.84
2/18/2020,76.46
2/19/2020,76.42
2/20/2020,76.32
2/21/2020,76.47
2/24/2020,74.86
2/25/2020,73.01
2/26/2020,71.65
2/27/2020,69.16
2/28/2020,67.88
3/2/2020,69.1
3/3/2020,67.24
3/4/2020,67.87
3/5/2020,65.54
3/6/2020,62.94
3/9/2020,53.38
3/10/2020,55.24
3/11/2020,52.66
3/12/2020,44.17
3/13/2020,51.14
3/16/2020,44.2
3/17/2020,43.39
3/18/2020,40.78
3/19/2020,41.89
3/20/2020,43.15
3/23/2020,38.71
3/24/2020,44.36
3/25/2020,48.24
3/26/2020,49.81
3/27/2020,47.57
3/30/2020,47.87
3/31/2020,50.26
4/1/2020,47.25
4/2/2020,47.94
4/3/2020,47.37
4/6/2020,49.99
4/7/2020,51.51
4/8/2020,53.3
4/9/2020,53.77
4/13/2020,53.05
4/14/2020,52.3
4/15/2020,49.21
4/16/2020,47.53
4/17/2020,49.84
4/20/2020,48.92
4/21/2020,46.89
4/22/2020,47.45
4/23/2020,47.57
4/24/2020,47.94
4/27/2020,49.73
4/28/2020,50.91
4/29/2020,53.76
4/30/2020,50.9
5/1/2020,48.78
5/4/2020,48.57
5/5/2020,48.19
5/6/2020,47.94
5/7/2020,48
5/8/2020,49.08
5/11/2020,48.98
5/12/2020,47.85
5/13/2020,45.31
5/14/2020,44.96
5/15/2020,44.31
5/18/2020,47.69
5/19/2020,46.8
5/20/2020,47.82
5/21/2020,46.72
5/22/2020,45.9
5/26/2020,50.74
5/27/2020,51.66
5/28/2020,50.33
5/29/2020,49.31
6/1/2020,50.87
6/2/2020,52.17
6/3/2020,54.81
6/4/2020,54.92
6/5/2020,56.66
6/8/2020,58.3
6/9/2020,57.66
6/10/2020,56.58
6/11/2020,53.17
6/12/2020,54.85
6/15/2020,55.03
6/16/2020,56.61
6/17/2020,56.08
6/18/2020,56.15
6/19/2020,55.73
6/22/2020,55.54
6/23/2020,56.06
6/24/2020,54.28
6/25/2020,54.02
6/26/2020,51.52
6/29/2020,52.22
6/30/2020,53.05
7/1/2020,52.57
7/2/2020,52.9
7/6/2020,54.46
7/7/2020,52.82
7/8/2020,53.31
7/9/2020,52.13
7/10/2020,53.58
7/13/2020,53.75
7/14/2020,54.21
7/15/2020,55.97
7/16/2020,55.56
7/17/2020,54.94
7/20/2020,54.78
7/21/2020,55.72
7/22/2020,55.81
7/23/2020,55.26
7/24/2020,54.93
7/27/2020,55.53
7/28/2020,55.24
7/29/2020,56.29
7/30/2020,55.99
7/31/2020,55.52
8/3/2020,54.84
8/4/2020,54.84
8/5/2020,56.04
8/6/2020,55.89
8/7/2020,56.22
8/10/2020,57.37
8/11/2020,58.26
8/12/2020,59.36
8/13/2020,58.81
8/14/2020,58.92
8/17/2020,58.99
8/18/2020,58.67
8/19/2020,58.34
8/20/2020,57.72
8/21/2020,57.27
8/24/2020,58.24
8/25/2020,61.65
8/26/2020,63.55
8/27/2020,63.75
8/28/2020,63.2
8/31/2020,63.57
9/1/2020,62.56
9/2/2020,62.81
9/3/2020,62.02
9/4/2020,62.31
9/8/2020,60.54
9/9/2020,61.4
9/10/2020,60.48
9/11/2020,61.05
9/14/2020,61.69
9/15/2020,61.63
9/16/2020,61.21
9/17/2020,61.46
9/18/2020,60.75
9/21/2020,59.49
9/22/2020,58.72
9/23/2020,58.02
9/24/2020,58.4
9/25/2020,58.27
9/28/2020,59.51
9/29/2020,58.38
9/30/2020,58.41
10/1/2020,58
10/2/2020,58.13
10/5/2020,59.12
10/6/2020,60.41
10/7/2020,61.55
10/8/2020,62.3
10/9/2020,62.31
10/12/2020,62.9
10/13/2020,61.85
10/14/2020,61.43
10/15/2020,61.35
10/16/2020,61.34
10/19/2020,60.53
10/20/2020,61.62
10/21/2020,62.36
10/22/2020,62.94
10/23/2020,63.99
10/26/2020,63.36
10/27/2020,62.3
10/28/2020,60.07
10/29/2020,60.91
10/30/2020,59.47
11/2/2020,60.11
11/3/2020,61.99
11/4/2020,62.44
11/5/2020,62.92
11/6/2020,62.36
11/9/2020,65.24
11/10/2020,67.2
11/11/2020,66.93
11/12/2020,66.05
11/13/2020,66.67
11/16/2020,68.64
11/17/2020,69.4
11/18/2020,69.95
11/19/2020,70.68
11/20/2020,71.34
11/23/2020,72.58
11/24/2020,74.81
11/25/2020,74.81
11/27/2020,74.74
11/30/2020,72.72
12/1/2020,74.59
12/2/2020,75.32
12/3/2020,75.9
12/4/2020,76.78
12/7/2020,76.09
12/8/2020,76.27
12/9/2020,76.73
12/10/2020,76.58
12/11/2020,76.13
12/14/2020,75.33
12/15/2020,76.94
12/16/2020,76.44
12/17/2020,76.7
12/18/2020,75.45
12/21/2020,75.3
12/22/2020,74.87
12/23/2020,75.71
12/24/2020,75.9
12/28/2020,75.91
12/29/2020,75.83
12/30/2020,75.73
12/31/2020,76.03
1/4/2021,75.05
1/5/2021,76.15
1/6/2021,77.51
1/7/2021,78.29
1/8/2021,78.62
1/11/2021,78.19
1/12/2021,78.39
1/13/2021,78.2
1/14/2021,78.74
1/15/2021,79.07
1/19/2021,78.9
1/20/2021,78.73
1/21/2021,77.72
1/22/2021,76.67
1/25/2021,77
