Date,Close
5/19/2016,22.71
5/20/2016,22.87
5/24/2016,23.08
5/25/2016,23.35
5/26/2016,23.25
5/27/2016,23.3
5/30/2016,23.27
5/31/2016,23.03
6/1/2016,23.07
6/2/2016,23.29
6/3/2016,23.3
6/6/2016,23.4
6/7/2016,23.73
6/8/2016,23.65
6/9/2016,23.5
6/10/2016,23.24
6/13/2016,23.16
6/14/2016,22.91
6/15/2016,22.95
6/16/2016,22.85
6/17/2016,22.88
6/20/2016,23.04
6/21/2016,23.21
6/22/2016,23.19
6/23/2016,23.42
6/24/2016,22.84
6/27/2016,22.39
6/28/2016,22.76
6/29/2016,22.76
6/30/2016,22.61
7/4/2016,22.82
7/5/2016,22.73
7/6/2016,22.68
7/7/2016,22.62
7/8/2016,22.76
7/11/2016,22.93
7/12/2016,23.19
7/13/2016,23.26
7/14/2016,23.32
7/15/2016,23.41
7/18/2016,23.35
7/19/2016,23.33
7/20/2016,23.48
7/21/2016,23.41
7/22/2016,23.48
7/25/2016,23.46
7/26/2016,23.5
7/27/2016,23.38
7/28/2016,23.37
7/29/2016,23.33
8/2/2016,23.04
8/3/2016,23.06
8/4/2016,23.01
8/5/2016,23.25
8/8/2016,23.44
8/9/2016,23.58
8/10/2016,23.54
8/11/2016,23.63
8/12/2016,23.55
8/15/2016,23.57
8/16/2016,23.49
8/17/2016,23.54
8/18/2016,23.44
8/19/2016,23.56
8/22/2016,23.62
8/23/2016,23.93
8/24/2016,24.05
8/25/2016,24.08
8/26/2016,24.06
8/29/2016,24.15
8/30/2016,24.31
8/31/2016,24.12
9/1/2016,24.19
9/2/2016,24.26
9/6/2016,24.25
9/7/2016,24.25
9/8/2016,24.18
9/9/2016,24.05
9/12/2016,24.01
9/13/2016,23.78
9/14/2016,23.77
9/15/2016,24.02
9/16/2016,23.88
9/19/2016,23.92
9/20/2016,24.03
9/21/2016,24.14
9/22/2016,24.22
9/23/2016,24.1
9/26/2016,24
9/27/2016,23.91
9/28/2016,24.09
9/29/2016,24.05
9/30/2016,24.06
10/3/2016,23.96
10/4/2016,23.83
10/5/2016,23.92
10/6/2016,23.92
10/7/2016,23.85
10/11/2016,23.86
10/12/2016,23.89
10/13/2016,23.95
10/14/2016,23.97
10/17/2016,23.96
10/18/2016,24.16
10/19/2016,24.25
10/20/2016,24.31
10/21/2016,24.41
10/24/2016,24.49
10/25/2016,24.45
10/26/2016,24.46
10/27/2016,24.59
10/28/2016,24.53
10/31/2016,24.57
11/1/2016,24.4
11/2/2016,24.23
11/3/2016,24.21
11/4/2016,24.04
11/7/2016,24.37
11/8/2016,24.46
11/9/2016,24.56
11/10/2016,24.8
11/11/2016,24.73
11/14/2016,24.85
11/15/2016,24.89
11/16/2016,24.87
11/17/2016,25.1
11/18/2016,25.25
11/21/2016,25.49
11/22/2016,25.5
11/23/2016,25.61
11/24/2016,25.62
11/25/2016,25.6
11/28/2016,25.51
11/29/2016,25.7
11/30/2016,25.53
12/1/2016,25.62
12/2/2016,25.76
12/5/2016,25.9
12/6/2016,26.2
12/7/2016,26.42
12/8/2016,26.73
12/9/2016,26.93
12/12/2016,26.88
12/13/2016,27.04
12/14/2016,26.93
12/15/2016,27.05
12/16/2016,27.07
12/19/2016,27.11
12/20/2016,27.15
12/21/2016,27.17
12/22/2016,27.24
12/23/2016,27.12
12/28/2016,27.12
12/29/2016,27.02
12/30/2016,26.85
1/3/2017,27.06
1/4/2017,27.33
1/5/2017,27.38
1/6/2017,27.37
1/9/2017,27.26
1/10/2017,27.28
1/11/2017,27.49
1/12/2017,27.39
1/13/2017,27.49
1/16/2017,27.42
1/17/2017,27.21
1/18/2017,27.23
1/19/2017,27.35
1/20/2017,27.51
1/23/2017,27.5
1/24/2017,27.67
1/25/2017,27.84
1/26/2017,27.87
1/27/2017,27.87
1/30/2017,27.72
1/31/2017,27.54
2/1/2017,27.56
2/2/2017,27.5
2/3/2017,27.73
2/6/2017,27.76
2/7/2017,27.9
2/8/2017,27.95
2/9/2017,28.13
2/10/2017,28.25
2/13/2017,28.36
2/14/2017,28.42
2/15/2017,28.62
2/16/2017,28.7
2/17/2017,28.7
2/21/2017,28.78
2/22/2017,28.86
2/23/2017,28.8
2/24/2017,28.39
2/27/2017,28.41
2/28/2017,28.03
3/1/2017,28.42
3/2/2017,28.54
3/3/2017,28.68
3/6/2017,28.84
3/7/2017,28.81
3/8/2017,28.75
3/9/2017,28.64
3/10/2017,28.3
3/13/2017,28.42
3/14/2017,28.29
3/15/2017,28.04
3/16/2017,28.17
3/17/2017,28
3/20/2017,27.83
3/21/2017,27.52
3/22/2017,27.47
3/23/2017,27.75
3/24/2017,27.75
3/27/2017,27.82
3/28/2017,27.98
3/29/2017,28
3/30/2017,27.84
3/31/2017,27.8
4/3/2017,27.9
4/4/2017,27.95
4/5/2017,27.85
4/6/2017,28.01
4/7/2017,27.93
4/10/2017,27.88
4/11/2017,27.7
4/12/2017,27.5
4/13/2017,27.19
4/17/2017,27.53
4/18/2017,27.36
4/19/2017,27.34
4/20/2017,27.43
4/21/2017,27.36
4/24/2017,27.73
4/25/2017,27.83
4/26/2017,27.32
4/27/2017,26.8
4/28/2017,26.88
5/1/2017,26.81
5/2/2017,26.62
5/3/2017,26.6
5/4/2017,26.47
5/5/2017,26.83
5/8/2017,26.89
5/9/2017,26.64
5/10/2017,26.83
5/11/2017,26.52
5/12/2017,26.39
5/15/2017,26.61
5/16/2017,26.47
5/17/2017,26.02
5/18/2017,26.15
5/19/2017,26.39
5/23/2017,26.68
5/24/2017,26.36
5/25/2017,26.38
5/26/2017,26.32
5/29/2017,26.42
5/30/2017,26.35
5/31/2017,26.34
6/1/2017,26.49
6/2/2017,26.5
6/5/2017,26.44
6/6/2017,26.3
6/7/2017,26.37
6/8/2017,26.61
6/9/2017,26.98
6/12/2017,26.8
6/13/2017,26.72
6/14/2017,26.54
6/15/2017,26.65
6/16/2017,26.73
6/19/2017,26.9
6/20/2017,26.79
6/21/2017,26.66
6/22/2017,26.92
6/23/2017,26.95
6/26/2017,26.88
6/27/2017,26.82
6/28/2017,27.1
6/29/2017,27.03
6/30/2017,26.94
7/4/2017,26.99
7/5/2017,27.13
7/6/2017,27.12
7/7/2017,27.1
7/10/2017,27.14
7/11/2017,27.15
7/12/2017,27.25
7/13/2017,27.27
7/14/2017,27.31
7/17/2017,27.24
7/18/2017,27.21
7/19/2017,27.34
7/20/2017,27.38
7/21/2017,27.26
7/24/2017,27.24
7/25/2017,27.25
7/26/2017,27.03
7/27/2017,27
7/28/2017,26.95
7/31/2017,27.02
8/1/2017,27.06
8/2/2017,27.18
8/3/2017,27.06
8/4/2017,27.13
8/8/2017,27.21
8/9/2017,27.1
8/10/2017,26.77
8/11/2017,26.62
8/14/2017,26.89
8/15/2017,26.87
8/16/2017,26.77
8/17/2017,26.7
8/18/2017,26.63
8/21/2017,26.71
8/22/2017,26.68
8/23/2017,26.86
8/24/2017,26.8
8/25/2017,26.83
8/28/2017,26.65
8/29/2017,26.5
8/30/2017,26.71
8/31/2017,26.83
9/1/2017,26.81
9/5/2017,26.58
9/6/2017,26.59
9/7/2017,26.48
9/8/2017,26.55
9/11/2017,26.76
9/12/2017,26.92
9/13/2017,27.01
9/14/2017,27.05
9/15/2017,26.99
9/18/2017,27.02
9/19/2017,27.13
9/20/2017,27.27
9/21/2017,27.53
9/22/2017,27.61
9/25/2017,27.67
9/26/2017,27.65
9/27/2017,27.83
9/28/2017,27.94
9/29/2017,28.02
10/2/2017,28.23
10/3/2017,28.43
10/4/2017,28.44
10/5/2017,28.52
10/6/2017,28.46
10/10/2017,28.58
10/11/2017,28.69
10/12/2017,28.58
10/13/2017,28.66
10/16/2017,28.67
10/17/2017,28.72
10/18/2017,28.81
10/19/2017,28.92
10/20/2017,28.94
10/23/2017,28.99
10/24/2017,29.17
10/25/2017,29.16
10/26/2017,29.29
10/27/2017,29.24
10/30/2017,29.25
10/31/2017,29.29
11/1/2017,29.28
11/2/2017,29.4
11/3/2017,29.43
11/6/2017,29.46
11/7/2017,29.49
11/8/2017,29.43
11/9/2017,29.28
11/10/2017,29.12
11/13/2017,29.16
11/14/2017,29.13
11/15/2017,29.17
11/16/2017,29.4
11/17/2017,29.52
11/20/2017,29.59
11/21/2017,29.57
11/22/2017,29.57
11/23/2017,29.5
11/24/2017,29.5
11/27/2017,29.5
11/28/2017,29.33
11/29/2017,29.43
11/30/2017,29.44
12/1/2017,29.58
12/4/2017,29.54
12/5/2017,29.34
12/6/2017,29.47
12/7/2017,29.62
12/8/2017,29.75
12/11/2017,29.67
12/12/2017,29.71
12/13/2017,29.65
12/14/2017,29.51
12/15/2017,29.51
12/18/2017,29.67
12/19/2017,29.7
12/20/2017,29.67
12/21/2017,29.82
12/22/2017,29.7
12/27/2017,29.58
12/28/2017,29.64
12/29/2017,29.71
1/2/2018,29.71
1/3/2018,29.85
1/4/2018,30.08
1/5/2018,30.17
1/8/2018,30.1
1/9/2018,30.19
1/10/2018,30.18
1/11/2018,30.14
1/12/2018,30.1
1/15/2018,30.09
1/16/2018,30.09
1/17/2018,30.2
1/18/2018,30.27
1/19/2018,30.44
1/22/2018,30.5
1/23/2018,30.43
1/24/2018,30.32
1/25/2018,30.33
1/26/2018,30.24
1/29/2018,30.08
1/30/2018,30.11
1/31/2018,30.09
2/1/2018,29.94
2/2/2018,29.6
2/5/2018,28.83
2/6/2018,28.91
2/7/2018,28.94
2/8/2018,28.38
2/9/2018,28.32
2/12/2018,28.54
2/13/2018,28.53
2/14/2018,28.84
2/15/2018,28.94
2/16/2018,28.82
2/20/2018,28.78
2/21/2018,29.22
2/22/2018,29.19
2/23/2018,29.46
2/26/2018,29.48
2/27/2018,29.55
2/28/2018,29.18
3/1/2018,29.13
3/2/2018,29.01
3/5/2018,29.15
3/6/2018,29.2
3/7/2018,29.18
3/8/2018,29.35
3/9/2018,29.47
3/12/2018,29.47
3/13/2018,29.5
3/14/2018,29.56
3/15/2018,29.63
3/16/2018,29.66
3/19/2018,29.54
3/20/2018,29.65
3/21/2018,29.64
3/22/2018,29.15
3/23/2018,28.66
3/26/2018,28.71
3/27/2018,28.46
3/28/2018,28.46
3/29/2018,28.73
4/2/2018,28.46
4/3/2018,28.3
4/4/2018,28.16
4/5/2018,28.45
4/6/2018,28.15
4/9/2018,28.31
4/10/2018,28.27
4/11/2018,28
4/12/2018,27.96
4/13/2018,27.81
4/16/2018,27.88
4/17/2018,27.85
4/18/2018,27.99
4/19/2018,27.85
4/20/2018,27.98
4/23/2018,28.18
4/24/2018,28.2
4/25/2018,28.27
4/26/2018,28.49
4/27/2018,28.64
4/30/2018,28.55
5/1/2018,28.61
5/2/2018,28.67
5/3/2018,28.59
5/4/2018,28.69
5/7/2018,28.88
5/8/2018,29
5/9/2018,29.17
5/10/2018,29.3
5/11/2018,29.39
5/14/2018,29.54
5/15/2018,29.56
5/16/2018,29.62
5/17/2018,29.6
5/18/2018,29.53
5/22/2018,29.68
5/23/2018,29.51
5/24/2018,29.38
5/25/2018,29.39
5/28/2018,29.31
5/29/2018,28.69
5/30/2018,28.8
5/31/2018,28.96
6/1/2018,28.78
6/4/2018,28.85
6/5/2018,28.88
6/6/2018,29.02
6/7/2018,29.08
6/8/2018,29.11
6/11/2018,29.12
6/12/2018,29.15
6/13/2018,29.25
6/14/2018,29.21
6/15/2018,29.17
6/18/2018,29.26
6/19/2018,29.21
6/20/2018,29.4
6/21/2018,29.47
6/22/2018,29.6
6/25/2018,29.22
6/26/2018,29.23
6/27/2018,29.07
6/28/2018,28.99
6/29/2018,29.02
7/3/2018,29.04
7/4/2018,29.1
7/5/2018,29.09
7/6/2018,29.2
7/9/2018,29.35
7/10/2018,29.43
7/11/2018,29.33
7/12/2018,29.45
7/13/2018,29.41
7/16/2018,29.49
7/17/2018,29.5
7/18/2018,29.48
7/19/2018,29.48
7/20/2018,29.46
7/23/2018,29.54
7/24/2018,29.59
7/25/2018,29.66
7/26/2018,29.66
7/27/2018,29.63
7/30/2018,29.67
7/31/2018,29.72
8/1/2018,29.78
8/2/2018,29.82
8/3/2018,29.8
8/7/2018,29.57
8/8/2018,29.75
8/9/2018,29.93
8/10/2018,29.8
8/13/2018,29.82
8/14/2018,30.01
8/15/2018,29.9
8/16/2018,30.07
8/17/2018,30.32
8/20/2018,30.34
8/21/2018,30.3
8/22/2018,30.44
8/23/2018,30.41
8/24/2018,30.39
8/27/2018,30.47
8/28/2018,30.39
8/29/2018,30.35
8/30/2018,30.34
8/31/2018,30.24
9/4/2018,30.18
9/5/2018,30.26
9/6/2018,30.32
9/7/2018,30.24
9/10/2018,30.21
9/11/2018,30.26
9/12/2018,30.08
9/13/2018,30.05
9/14/2018,30.12
9/17/2018,30.23
9/18/2018,30.39
9/19/2018,30.4
9/20/2018,30.55
9/21/2018,30.6
9/24/2018,30.58
9/25/2018,30.52
9/26/2018,30.41
9/27/2018,30.49
9/28/2018,30.2
10/1/2018,30.17
10/2/2018,30.02
10/3/2018,30.03
10/4/2018,29.95
10/5/2018,29.86
10/9/2018,29.75
10/10/2018,29.39
10/11/2018,28.8
10/12/2018,28.72
10/15/2018,28.61
10/16/2018,28.89
10/17/2018,29
10/18/2018,28.76
10/19/2018,28.72
10/22/2018,28.58
10/23/2018,28.56
10/24/2018,27.91
10/25/2018,28.04
10/26/2018,27.87
10/29/2018,27.64
10/30/2018,27.97
10/31/2018,28.05
11/1/2018,28.04
11/2/2018,28.09
11/5/2018,28.18
11/6/2018,28.21
11/7/2018,28.25
11/8/2018,28.38
11/9/2018,28.21
11/12/2018,28.02
11/13/2018,28.19
11/14/2018,28.19
11/15/2018,28.23
11/16/2018,28.18
11/19/2018,27.95
11/20/2018,27.55
11/21/2018,27.91
11/22/2018,27.76
11/23/2018,27.8
11/26/2018,27.9
11/27/2018,27.99
11/28/2018,28.41
11/29/2018,28.27
11/30/2018,28.18
12/3/2018,28.13
12/4/2018,27.7
12/5/2018,27.75
12/6/2018,27.38
12/7/2018,27.2
12/10/2018,27.09
12/11/2018,26.95
12/12/2018,27.04
12/13/2018,27.02
12/14/2018,26.98
12/17/2018,26.69
12/18/2018,26.7
12/19/2018,26.43
12/20/2018,26.17
12/21/2018,25.7
12/24/2018,25.5
12/27/2018,25.97
12/28/2018,26.12
12/31/2018,26.2
1/2/2019,26.34
1/3/2019,26.13
1/4/2019,26.42
1/7/2019,26.47
1/8/2019,26.57
1/9/2019,27.01
1/10/2019,27.21
1/11/2019,27.32
1/14/2019,27.27
1/15/2019,27.43
1/16/2019,27.72
1/17/2019,27.94
1/18/2019,28.18
1/21/2019,28.27
1/22/2019,28.22
1/23/2019,28.2
1/24/2019,28.27
1/25/2019,28.32
1/28/2019,28.37
1/29/2019,28.49
1/30/2019,28.52
1/31/2019,28.58
2/1/2019,28.5
2/4/2019,28.6
2/5/2019,28.75
2/6/2019,28.8
2/7/2019,28.7
2/8/2019,28.63
2/11/2019,28.57
2/12/2019,28.75
2/13/2019,28.77
2/14/2019,28.65
2/15/2019,28.9
2/19/2019,28.96
2/20/2019,29.16
2/21/2019,29.14
2/22/2019,29.12
2/25/2019,29.21
2/26/2019,29.08
2/27/2019,29.2
2/28/2019,28.95
3/1/2019,28.95
3/4/2019,29.03
3/5/2019,29.01
3/6/2019,29
3/7/2019,28.93
3/8/2019,28.81
3/11/2019,28.9
3/12/2019,28.85
3/13/2019,28.85
3/14/2019,28.87
3/15/2019,29.07
3/18/2019,29.27
3/19/2019,29.17
3/20/2019,28.98
3/21/2019,28.87
3/22/2019,28.49
3/25/2019,28.4
3/26/2019,28.39
3/27/2019,28.19
3/28/2019,28.21
3/29/2019,28.01
4/1/2019,28.45
4/2/2019,28.54
4/3/2019,28.61
4/4/2019,28.72
4/5/2019,28.75
4/8/2019,28.71
4/9/2019,28.64
4/10/2019,28.69
4/11/2019,28.75
4/12/2019,28.95
4/15/2019,29.06
4/16/2019,29.21
4/17/2019,29.35
4/18/2019,29.44
4/22/2019,29.38
4/23/2019,29.5
4/24/2019,29.31
4/25/2019,29.39
4/26/2019,29.43
4/29/2019,29.58
4/30/2019,29.65
5/1/2019,29.64
5/2/2019,29.56
5/3/2019,29.68
5/6/2019,29.66
5/7/2019,29.45
5/8/2019,29.38
5/9/2019,29.25
5/10/2019,29.14
5/13/2019,28.84
5/14/2019,28.92
5/15/2019,28.98
5/16/2019,29.08
5/17/2019,29.03
5/21/2019,29.15
5/22/2019,28.86
5/23/2019,28.5
5/24/2019,28.69
5/27/2019,28.79
5/28/2019,28.56
5/29/2019,28.21
5/30/2019,28.02
5/31/2019,27.76
6/3/2019,27.82
6/4/2019,28.22
6/5/2019,28.24
6/6/2019,28.21
6/7/2019,28.21
6/10/2019,28.3
6/11/2019,28.25
6/12/2019,28.08
6/13/2019,28.11
6/14/2019,28.31
6/17/2019,28.32
6/18/2019,28.6
6/19/2019,28.63
6/20/2019,28.66
6/21/2019,28.61
6/24/2019,28.64
6/25/2019,28.47
6/26/2019,28.31
6/27/2019,28.21
6/28/2019,28.36
7/2/2019,28.6
7/3/2019,28.75
7/4/2019,28.83
7/5/2019,28.82
7/8/2019,28.74
7/9/2019,28.81
7/10/2019,28.72
7/11/2019,28.69
7/12/2019,28.56
7/15/2019,28.5
7/16/2019,28.5
7/17/2019,28.4
7/18/2019,28.48
7/19/2019,28.49
7/22/2019,28.5
7/23/2019,28.62
7/24/2019,28.81
7/25/2019,28.77
7/26/2019,28.79
7/29/2019,28.72
7/30/2019,28.6
7/31/2019,28.66
8/1/2019,28.36
8/2/2019,28.16
8/6/2019,27.77
8/7/2019,27.88
8/8/2019,28.02
8/9/2019,27.91
8/12/2019,27.67
8/13/2019,27.8
8/14/2019,27.23
8/15/2019,27.05
8/16/2019,27.28
8/19/2019,27.49
8/20/2019,27.19
8/21/2019,27.3
8/22/2019,27.44
8/23/2019,27.04
8/26/2019,27.17
8/27/2019,27
8/28/2019,27.11
8/29/2019,27.46
8/30/2019,27.56
9/3/2019,27.39
9/4/2019,27.41
9/5/2019,27.76
9/6/2019,27.86
9/9/2019,28.04
9/10/2019,28.29
9/11/2019,28.53
9/12/2019,28.72
9/13/2019,28.96
9/16/2019,28.92
9/17/2019,29.02
9/18/2019,29.1
9/19/2019,29.22
9/20/2019,29.34
9/23/2019,29.27
9/24/2019,29.17
9/25/2019,29.36
9/26/2019,29.3
9/27/2019,29.39
9/30/2019,29.45
10/1/2019,29.15
10/2/2019,28.75
10/3/2019,28.72
10/4/2019,28.89
10/7/2019,28.88
10/8/2019,28.76
10/9/2019,28.97
10/10/2019,29.01
10/11/2019,29.23
10/15/2019,29.37
10/16/2019,29.43
10/17/2019,29.35
10/18/2019,29.41
10/21/2019,29.51
10/22/2019,29.51
10/23/2019,29.51
10/24/2019,29.49
10/25/2019,29.58
10/28/2019,29.6
10/29/2019,29.57
10/30/2019,29.67
10/31/2019,29.58
11/1/2019,29.71
11/4/2019,29.86
11/5/2019,29.99
11/6/2019,30.02
11/7/2019,30.15
11/8/2019,30.2
11/11/2019,30.17
11/12/2019,30.18
11/13/2019,30.13
11/14/2019,30.17
11/15/2019,30.28
11/18/2019,30.3
11/19/2019,30.33
11/20/2019,30.3
11/21/2019,30.35
11/22/2019,30.35
11/25/2019,30.44
11/26/2019,30.31
11/27/2019,30.26
11/28/2019,30.25
11/29/2019,30.27
12/2/2019,30.07
12/3/2019,29.83
12/4/2019,29.87
12/5/2019,29.56
12/6/2019,29.59
12/9/2019,29.49
12/10/2019,29.44
12/11/2019,29.44
12/12/2019,29.55
12/13/2019,29.61
12/16/2019,29.68
12/17/2019,29.78
12/18/2019,29.53
12/19/2019,29.56
12/20/2019,29.72
12/23/2019,29.55
12/24/2019,29.54
12/27/2019,29.34
12/30/2019,29.36
12/31/2019,29.3
1/2/2020,29.37
1/3/2020,29.34
1/6/2020,29.28
1/7/2020,29.24
1/8/2020,29.42
1/9/2020,29.45
1/10/2020,29.43
1/13/2020,29.55
1/14/2020,29.61
1/15/2020,29.68
1/16/2020,29.83
1/17/2020,29.9
1/20/2020,29.95
1/21/2020,29.9
1/22/2020,29.98
1/23/2020,30.04
1/24/2020,29.99
1/27/2020,29.94
1/28/2020,30
1/29/2020,29.86
1/30/2020,29.84
1/31/2020,29.54
2/3/2020,29.5
2/4/2020,29.75
2/5/2020,29.93
2/6/2020,30.12
2/7/2020,30.15
2/10/2020,30.12
2/11/2020,30.17
2/12/2020,30.18
2/13/2020,30.14
2/14/2020,30.16
2/18/2020,30.07
2/19/2020,30.12
2/20/2020,30.17
2/21/2020,30.2
2/24/2020,29.82
2/25/2020,29.32
2/26/2020,29.07
2/27/2020,28.45
2/28/2020,27.79
3/2/2020,28.07
3/3/2020,27.54
3/4/2020,27.84
3/5/2020,27.11
3/6/2020,26.21
3/9/2020,23.03
3/10/2020,23.8
3/11/2020,22.88
3/12/2020,20.06
3/13/2020,23.14
3/16/2020,20.68
3/17/2020,21.07
3/18/2020,19.87
3/19/2020,20.02
3/20/2020,19.81
3/23/2020,18.15
3/24/2020,20.73
3/25/2020,22.09
3/26/2020,22.75
3/27/2020,21.41
3/30/2020,21.87
3/31/2020,22.62
4/1/2020,21.62
4/2/2020,21.74
4/3/2020,21.4
4/6/2020,22.41
4/7/2020,22.63
4/8/2020,23.25
4/9/2020,23.5
4/13/2020,22.93
4/14/2020,22.85
4/15/2020,22.02
4/16/2020,21.26
4/17/2020,22.35
4/20/2020,22.24
4/21/2020,21.39
4/22/2020,21.57
4/23/2020,21.44
4/24/2020,21.62
4/27/2020,22.34
4/28/2020,22.64
4/29/2020,23.55
4/30/2020,22.71
5/1/2020,22.22
5/4/2020,22.24
5/5/2020,22.17
5/6/2020,22.15
5/7/2020,21.93
5/8/2020,22.26
5/11/2020,22.48
5/12/2020,22.07
5/13/2020,21.18
5/14/2020,21.19
5/15/2020,21.03
5/19/2020,21.64
5/20/2020,21.96
5/21/2020,21.66
5/22/2020,21.42
5/25/2020,21.78
5/26/2020,23.15
5/27/2020,24.06
5/28/2020,23.69
5/29/2020,23.07
6/1/2020,23.61
6/2/2020,24.15
6/3/2020,24.79
6/4/2020,24.83
6/5/2020,25.45
6/8/2020,25.63
6/9/2020,25.37
6/10/2020,24.91
6/11/2020,23.85
6/12/2020,24.34
6/15/2020,24.22
6/16/2020,24.64
6/17/2020,24.48
6/18/2020,24.46
6/19/2020,24.36
6/22/2020,24.28
6/23/2020,24.45
6/24/2020,24
6/25/2020,24.1
6/26/2020,23.39
6/29/2020,23.71
6/30/2020,23.84
7/2/2020,23.91
7/3/2020,23.95
7/6/2020,24.21
7/7/2020,23.78
7/8/2020,23.77
7/9/2020,23.49
7/10/2020,23.98
7/13/2020,24.11
7/14/2020,24.29
7/15/2020,24.68
7/16/2020,24.68
7/17/2020,24.62
7/20/2020,24.51
7/21/2020,24.64
7/22/2020,24.56
7/23/2020,24.44
7/24/2020,24.24
7/27/2020,24.27
7/28/2020,24.16
7/29/2020,24.27
7/30/2020,24.35
7/31/2020,24.09
8/4/2020,24.14
8/5/2020,24.39
8/6/2020,24.46
8/7/2020,24.77
8/10/2020,25.07
8/11/2020,25.34
8/12/2020,25.59
8/13/2020,25.39
8/14/2020,25.44
8/17/2020,25.34
8/18/2020,25.22
8/19/2020,25.29
8/20/2020,25.2
8/21/2020,25.15
8/24/2020,25.54
8/25/2020,25.9
8/26/2020,26.56
8/27/2020,26.65
8/28/2020,26.51
8/31/2020,26.36
9/1/2020,26.24
9/2/2020,26.34
9/3/2020,26.18
9/4/2020,26.04
9/8/2020,25.83
9/9/2020,26.07
9/10/2020,25.83
9/11/2020,25.98
9/14/2020,26.04
9/15/2020,26.01
9/16/2020,25.78
9/17/2020,25.73
9/18/2020,25.51
9/21/2020,25.21
9/22/2020,25.1
9/23/2020,24.95
9/24/2020,24.98
9/25/2020,25.03
9/28/2020,25.42
9/29/2020,25.08
9/30/2020,25
10/1/2020,24.97
10/2/2020,25.15
10/5/2020,25.51
10/6/2020,25.56
10/7/2020,25.85
10/8/2020,25.95
10/9/2020,25.75
10/13/2020,25.53
10/14/2020,25.4
10/15/2020,25.51
10/16/2020,25.52
10/19/2020,25.28
10/20/2020,25.27
10/21/2020,25.41
10/22/2020,25.6
10/23/2020,25.85
10/26/2020,25.53
10/27/2020,25.1
10/28/2020,24.44
10/29/2020,24.8
10/30/2020,24.84
11/2/2020,25.02
11/3/2020,25.43
11/4/2020,25.57
11/5/2020,25.56
11/6/2020,25.52
11/9/2020,26.32
11/10/2020,26.93
11/11/2020,27.13
11/12/2020,26.95
11/13/2020,27.07
11/16/2020,27.51
11/17/2020,27.75
11/18/2020,28.04
11/19/2020,28.11
11/20/2020,28.25
11/23/2020,28.56
11/24/2020,29.07
11/25/2020,29.1
11/26/2020,29.1
11/27/2020,28.99
11/30/2020,28.42
12/1/2020,28.86
12/2/2020,28.91
12/3/2020,28.92
12/4/2020,29
12/7/2020,28.99
12/8/2020,29.15
12/9/2020,29.33
12/10/2020,29.26
12/11/2020,29.22
12/14/2020,29.02
12/15/2020,29.11
12/16/2020,29.14
12/17/2020,29.13
12/18/2020,28.98
12/21/2020,28.96
12/22/2020,28.91
12/23/2020,29.16
12/24/2020,29.17
12/29/2020,29.07
12/30/2020,29
12/31/2020,28.94
1/4/2021,28.88
1/5/2021,29
1/6/2021,29.52
1/7/2021,29.72
1/8/2021,29.73
1/11/2021,29.77
1/12/2021,29.92
1/13/2021,29.93
1/14/2021,30.04
1/15/2021,30.12
1/18/2021,30.17
1/19/2021,30.1
1/20/2021,29.99
1/21/2021,29.82
1/22/2021,29.62
1/25/2021,29.67
1/26/2021,29.63
1/27/2021,29.21
1/28/2021,29.5
1/29/2021,28.97
2/1/2021,29.12
